epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
169,1916.34,1.87047,1.0931,1.53495,0.81989,0.68555,0.71697,0.33936,1.86411,1.07614,1.68046,9.1684e-05,9.1684e-05,9.1684e-05
170,1932.86,1.84115,1.09422,1.5339,0.8264,0.68164,0.73089,0.35423,1.77921,1.05939,1.63601,9.16345e-05,9.16345e-05,9.16345e-05
171,1949.63,1.87311,1.09498,1.52049,0.82203,0.67239,0.71577,0.27548,2.20583,1.12805,1.88491,9.1585e-05,9.1585e-05,9.1585e-05
172,1968.29,1.87777,1.09819,1.52584,0.82634,0.69144,0.72974,0.34834,1.82761,1.05195,1.65862,9.15355e-05,9.15355e-05,9.15355e-05
173,1986.6,1.89934,1.09571,1.55979,0.81699,0.68408,0.72158,0.3207,1.98387,1.08366,1.74562,9.1486e-05,9.1486e-05,9.1486e-05
174,2003.36,1.84671,1.08087,1.51383,0.8216,0.67768,0.71339,0.32128,1.96128,1.06803,1.73336,9.14365e-05,9.14365e-05,9.14365e-05
175,2021.22,1.86195,1.08011,1.52373,0.82546,0.67471,0.71339,0.29368,2.11765,1.08763,1.82423,9.1387e-05,9.1387e-05,9.1387e-05
176,2037.46,1.84711,1.08457,1.51736,0.82112,0.67371,0.71288,0.3262,1.92868,1.07207,1.71559,9.13375e-05,9.13375e-05,9.13375e-05
177,2049.59,1.844,1.0895,1.51168,0.81944,0.67371,0.71971,0.31952,1.98703,1.06691,1.74942,9.1288e-05,9.1288e-05,9.1288e-05
178,2059.76,1.84521,1.081,1.50347,0.81713,0.67884,0.71956,0.30976,2.03141,1.07004,1.77278,9.12385e-05,9.12385e-05,9.12385e-05
179,2069,1.88864,1.09849,1.54262,0.83722,0.67941,0.73083,0.36505,1.75039,1.02353,1.62588,9.1189e-05,9.1189e-05,9.1189e-05
180,2079.52,1.89893,1.08828,1.54661,0.81789,0.68229,0.72387,0.33516,1.92076,1.05988,1.71164,9.11395e-05,9.11395e-05,9.11395e-05
181,2094.11,1.83762,1.08054,1.51441,0.81528,0.69382,0.73012,0.3629,1.78001,1.03938,1.6322,9.109e-05,9.109e-05,9.109e-05
182,2117.05,1.88071,1.09233,1.54214,0.82777,0.68032,0.73376,0.31176,2.04997,1.07058,1.78484,9.10405e-05,9.10405e-05,9.10405e-05
183,2125.82,1.84741,1.0618,1.52061,0.80938,0.68824,0.72561,0.36112,1.77642,1.04157,1.63365,9.0991e-05,9.0991e-05,9.0991e-05
184,2133.48,1.83368,1.09367,1.52757,0.82127,0.68692,0.73157,0.33112,1.93856,1.06596,1.71467,9.09415e-05,9.09415e-05,9.09415e-05
185,2140.93,1.83234,1.05511,1.50678,0.82155,0.68724,0.72847,0.31359,2.03643,1.07604,1.77275,9.0892e-05,9.0892e-05,9.0892e-05
186,2150.38,1.81331,1.06339,1.483,0.81321,0.69353,0.72254,0.28052,2.18797,1.10757,1.87359,9.08425e-05,9.08425e-05,9.08425e-05
187,2160.37,1.80912,1.07157,1.49231,0.81963,0.70235,0.73634,0.34549,1.84808,1.03545,1.67246,9.0793e-05,9.0793e-05,9.0793e-05
188,2172.14,1.82414,1.07235,1.49578,0.81892,0.69089,0.72261,0.30359,2.07366,1.08838,1.80776,9.07435e-05,9.07435e-05,9.07435e-05
189,2185.54,1.80225,1.06121,1.49602,0.81483,0.69881,0.73485,0.36677,1.73502,1.01058,1.6151,9.0694e-05,9.0694e-05,9.0694e-05
190,2196.32,1.85774,1.08239,1.54017,0.79442,0.71466,0.72947,0.33905,1.91802,1.05237,1.71211,9.06445e-05,9.06445e-05,9.06445e-05
191,2208.4,1.82222,1.09608,1.51728,0.79329,0.71334,0.72886,0.35714,1.81094,1.04588,1.64975,9.0595e-05,9.0595e-05,9.0595e-05
192,2223.24,1.79774,1.05636,1.48551,0.80394,0.70542,0.73327,0.36519,1.76333,1.01382,1.62416,9.05455e-05,9.05455e-05,9.05455e-05
193,2242.24,1.80643,1.05042,1.50817,0.79341,0.71731,0.73591,0.34872,1.8742,1.00037,1.68207,9.0496e-05,9.0496e-05,9.0496e-05
194,2258.75,1.84975,1.07893,1.53392,0.79642,0.7107,0.73861,0.36788,1.74523,0.98736,1.62113,9.04465e-05,9.04465e-05,9.04465e-05
195,2274.87,1.83886,1.07249,1.51442,0.81292,0.70031,0.73799,0.34428,1.87395,1.02069,1.68822,9.0397e-05,9.0397e-05,9.0397e-05
196,2289.98,1.82613,1.07485,1.4941,0.80995,0.70013,0.72736,0.28205,2.19665,1.08017,1.87867,9.03475e-05,9.03475e-05,9.03475e-05
197,2304.5,1.82298,1.0593,1.5098,0.80693,0.70669,0.73287,0.32822,1.94818,1.04545,1.72473,9.0298e-05,9.0298e-05,9.0298e-05
198,2319.09,1.80471,1.06896,1.50995,0.79378,0.70277,0.73649,0.37675,1.71559,1.00179,1.6042,9.02485e-05,9.02485e-05,9.02485e-05
199,2338.66,1.83638,1.06702,1.49917,0.81639,0.70013,0.73634,0.33592,1.90713,1.03408,1.70727,9.0199e-05,9.0199e-05,9.0199e-05
200,2354.55,1.88119,1.1069,1.53623,0.81968,0.69658,0.7442,0.37456,1.70352,1.00684,1.59818,9.01495e-05,9.01495e-05,9.01495e-05
201,2369.77,1.84801,1.09494,1.52424,0.81401,0.68956,0.72328,0.27434,2.23598,1.09579,1.90528,9.01e-05,9.01e-05,9.01e-05
202,2394.08,1.79769,1.05347,1.49557,0.81074,0.70542,0.73574,0.33243,1.93905,1.04441,1.72295,9.00505e-05,9.00505e-05,9.00505e-05
203,2404.36,1.81949,1.06063,1.50809,0.81519,0.71088,0.74037,0.32617,2.01708,1.0543,1.77347,9.0001e-05,9.0001e-05,9.0001e-05
204,2412.59,1.8208,1.05251,1.5048,0.82975,0.70013,0.74446,0.33699,1.9206,1.02792,1.71239,8.99515e-05,8.99515e-05,8.99515e-05
205,2419.79,1.81515,1.05501,1.51071,0.82378,0.70398,0.74415,0.37754,1.72537,0.99955,1.60906,8.9902e-05,8.9902e-05,8.9902e-05
206,2428.11,1.81557,1.06652,1.50337,0.824,0.69485,0.73949,0.30671,2.1044,1.06233,1.82045,8.98525e-05,8.98525e-05,8.98525e-05
207,2435.39,1.79544,1.04485,1.49495,0.82375,0.69617,0.74308,0.33993,1.92549,1.02634,1.71293,8.9803e-05,8.9803e-05,8.9803e-05
208,2445.27,1.79206,1.06246,1.48837,0.82566,0.69089,0.73179,0.28469,2.19973,1.07075,1.88769,8.97535e-05,8.97535e-05,8.97535e-05
209,2455.05,1.81517,1.0488,1.50817,0.82872,0.70277,0.74068,0.35423,1.83115,1.00948,1.66664,8.9704e-05,8.9704e-05,8.9704e-05
210,2466.86,1.79457,1.05423,1.48984,0.82645,0.69826,0.74084,0.31761,2.02613,1.05144,1.78825,8.96545e-05,8.96545e-05,8.96545e-05
211,2475.36,1.82092,1.06393,1.51176,0.82081,0.70013,0.74106,0.35607,1.82673,1.01562,1.66393,8.9605e-05,8.9605e-05,8.9605e-05
212,2491.82,1.78906,1.05641,1.49125,0.81888,0.70145,0.7392,0.32641,1.97273,1.04165,1.74748,8.95555e-05,8.95555e-05,8.95555e-05
213,2499.62,1.79105,1.03558,1.47609,0.80632,0.70674,0.73844,0.31274,2.07318,1.05189,1.81031,8.9506e-05,8.9506e-05,8.9506e-05
214,2507.09,1.81041,1.05901,1.49255,0.80795,0.71731,0.74037,0.32691,1.99271,1.02928,1.75817,8.94565e-05,8.94565e-05,8.94565e-05
215,2514.55,1.80612,1.06295,1.49338,0.82313,0.71316,0.74538,0.31473,2.07205,1.04948,1.8,8.9407e-05,8.9407e-05,8.9407e-05
216,2530.77,1.78695,1.05285,1.47833,0.80068,0.7111,0.74081,0.36617,1.77749,1.01084,1.6331,8.93575e-05,8.93575e-05,8.93575e-05
217,2538.08,1.8035,1.04383,1.50068,0.79252,0.71652,0.74665,0.38034,1.70009,1.00059,1.59535,8.9308e-05,8.9308e-05,8.9308e-05
218,2546.28,1.81717,1.05113,1.49939,0.80248,0.69617,0.73197,0.30359,2.11479,1.06126,1.82663,8.92585e-05,8.92585e-05,8.92585e-05
219,2553.72,1.77933,1.03389,1.47108,0.8246,0.70013,0.74298,0.36734,1.77497,0.98954,1.63425,8.9209e-05,8.9209e-05,8.9209e-05
220,2561.8,1.78754,1.04644,1.4867,0.82857,0.68955,0.74071,0.29201,2.18943,1.07115,1.88531,8.91595e-05,8.91595e-05,8.91595e-05
221,2572.51,1.74941,1.0333,1.46613,0.81448,0.70013,0.73704,0.31821,2.03509,1.07266,1.77089,8.911e-05,8.911e-05,8.911e-05
222,2588.21,1.7796,1.03988,1.47843,0.79938,0.69617,0.72693,0.29187,2.18604,1.10933,1.87777,8.90605e-05,8.90605e-05,8.90605e-05
223,2604.54,1.79282,1.04635,1.49185,0.80931,0.70642,0.74379,0.35974,1.80594,1.02963,1.64764,8.9011e-05,8.9011e-05,8.9011e-05
224,2620.7,1.75453,1.03693,1.47193,0.807,0.71256,0.7456,0.3578,1.81567,1.02372,1.65334,8.89615e-05,8.89615e-05,8.89615e-05
225,2636.16,1.78679,1.04308,1.48525,0.81504,0.72259,0.74787,0.38931,1.65777,0.98519,1.57308,8.8912e-05,8.8912e-05,8.8912e-05
226,2651.98,1.77354,1.03681,1.47859,0.81629,0.71025,0.74086,0.3102,2.12614,1.0455,1.82574,8.88625e-05,8.88625e-05,8.88625e-05
227,2666.25,1.77499,1.03504,1.46869,0.81183,0.72127,0.74795,0.32828,2.00792,1.02801,1.75624,8.8813e-05,8.8813e-05,8.8813e-05
228,2681.03,1.79854,1.03859,1.47544,0.78771,0.72053,0.73719,0.3245,2.01098,1.05504,1.76169,8.87635e-05,8.87635e-05,8.87635e-05
229,2697.95,1.7993,1.03576,1.4692,0.81124,0.71202,0.74337,0.31784,2.072,1.05114,1.80302,8.8714e-05,8.8714e-05,8.8714e-05
230,2714.7,1.77878,1.02702,1.4921,0.80717,0.71332,0.74142,0.29753,2.16754,1.05581,1.87011,8.86645e-05,8.86645e-05,8.86645e-05
231,2729.63,1.76939,1.0264,1.47077,0.81207,0.71863,0.75041,0.31254,2.11429,1.04563,1.83032,8.8615e-05,8.8615e-05,8.8615e-05
232,2745.78,1.81189,1.05881,1.49608,0.80931,0.71761,0.74797,0.35121,1.86465,1.02107,1.6764,8.85655e-05,8.85655e-05,8.85655e-05
233,2759.2,1.77737,1.04821,1.46512,0.82265,0.70674,0.74026,0.29588,2.15921,1.06387,1.85635,8.8516e-05,8.8516e-05,8.8516e-05
234,2768.28,1.75201,1.04295,1.45306,0.81682,0.70277,0.74081,0.31911,2.04808,1.05662,1.7823,8.84665e-05,8.84665e-05,8.84665e-05
235,2775.62,1.74849,1.04733,1.46119,0.81493,0.72127,0.74725,0.35139,1.89831,1.01456,1.69223,8.8417e-05,8.8417e-05,8.8417e-05
236,2782.88,1.71796,1.01393,1.45158,0.81598,0.73844,0.75183,0.37174,1.80216,0.98699,1.6416,8.83675e-05,8.83675e-05,8.83675e-05
237,2790.19,1.76799,1.01926,1.47038,0.82959,0.71385,0.7515,0.36473,1.82184,0.99272,1.65012,8.8318e-05,8.8318e-05,8.8318e-05
238,2797.56,1.81837,1.04875,1.50004,0.79915,0.70958,0.74011,0.30693,2.07199,1.0444,1.78787,8.82685e-05,8.82685e-05,8.82685e-05
239,2809.34,1.76665,1.02983,1.47145,0.80893,0.71995,0.75601,0.38719,1.69971,0.97877,1.58795,8.8219e-05,8.8219e-05,8.8219e-05
240,2818.87,1.77525,1.0218,1.47462,0.81314,0.73184,0.75868,0.3684,1.81604,0.99234,1.65384,8.81695e-05,8.81695e-05,8.81695e-05
241,2828.82,1.78026,1.02771,1.49386,0.79532,0.73976,0.75202,0.40085,1.64902,0.96447,1.56459,8.812e-05,8.812e-05,8.812e-05
242,2839.12,1.79646,1.03275,1.49115,0.8178,0.71466,0.75292,0.34417,1.91779,0.98239,1.71063,8.80705e-05,8.80705e-05,8.80705e-05
243,2848.39,1.81314,1.0352,1.48241,0.82872,0.69881,0.75177,0.37447,1.76132,0.97801,1.62423,8.8021e-05,8.8021e-05,8.8021e-05
244,2856.05,1.76912,1.03388,1.48586,0.81615,0.7107,0.74475,0.33352,1.94975,1.00747,1.73047,8.79715e-05,8.79715e-05,8.79715e-05
245,2863.7,1.77028,1.02856,1.4615,0.78819,0.72919,0.74283,0.31731,2.07155,1.01827,1.80293,8.7922e-05,8.7922e-05,8.7922e-05
246,2871.25,1.7293,1.00383,1.4463,0.78434,0.73508,0.74678,0.3356,1.9765,1.02022,1.7411,8.78725e-05,8.78725e-05,8.78725e-05
247,2878.76,1.75079,1.0126,1.46125,0.77817,0.72919,0.75076,0.34184,1.9733,1.01807,1.73424,8.7823e-05,8.7823e-05,8.7823e-05
248,2886.99,1.73378,1.01655,1.45163,0.80072,0.72787,0.75478,0.34829,1.91561,1.00739,1.70592,8.77735e-05,8.77735e-05,8.77735e-05
249,2909.26,1.71937,1.00619,1.45338,0.79652,0.72523,0.74572,0.30595,2.13695,1.04663,1.84785,8.7724e-05,8.7724e-05,8.7724e-05
250,2916.78,1.77196,1.03223,1.4769,0.82475,0.70872,0.75205,0.34287,1.94013,1.00619,1.72216,8.76745e-05,8.76745e-05,8.76745e-05
251,2925.9,1.72859,1.02917,1.45838,0.83255,0.70013,0.74961,0.34538,1.93697,1.00153,1.72102,8.7625e-05,8.7625e-05,8.7625e-05
252,2941.31,1.74419,1.03195,1.45765,0.81358,0.70277,0.73687,0.32658,2.01425,1.01223,1.77059,8.75755e-05,8.75755e-05,8.75755e-05
253,2957.93,1.76048,1.02317,1.45315,0.81448,0.70013,0.7448,0.35292,1.85089,0.98155,1.67196,8.7526e-05,8.7526e-05,8.7526e-05
254,2973.21,1.73669,1.01668,1.45737,0.79875,0.71202,0.74185,0.34288,1.91768,0.99829,1.70548,8.74765e-05,8.74765e-05,8.74765e-05
255,2988.4,1.70215,0.99221,1.42456,0.81816,0.7073,0.74806,0.30547,2.14567,1.03298,1.86582,8.7427e-05,8.7427e-05,8.7427e-05
256,3003.69,1.77277,0.99706,1.46006,0.80956,0.70674,0.74413,0.32097,2.0438,1.04352,1.78564,8.73775e-05,8.73775e-05,8.73775e-05
257,3018.14,1.71828,0.99773,1.44661,0.79228,0.72052,0.7444,0.30422,2.15845,1.06808,1.86132,8.7328e-05,8.7328e-05,8.7328e-05
258,3032.17,1.68499,0.99039,1.41823,0.7869,0.71708,0.74195,0.3315,2.00109,1.02641,1.76483,8.72785e-05,8.72785e-05,8.72785e-05
259,3047.1,1.71569,1.01201,1.43921,0.83304,0.70145,0.75257,0.34323,1.93159,1.01182,1.72215,8.7229e-05,8.7229e-05,8.7229e-05
260,3063.63,1.72162,1.00408,1.44681,0.83493,0.69749,0.75247,0.3588,1.83817,1.00673,1.65957,8.71795e-05,8.71795e-05,8.71795e-05
261,3081.3,1.77358,1.02139,1.481,0.84274,0.69749,0.74942,0.35567,1.86013,1.00284,1.67069,8.713e-05,8.713e-05,8.713e-05
262,3113.34,1.76647,1.02722,1.4662,0.83773,0.69749,0.74782,0.3541,1.89654,0.98997,1.69101,8.70805e-05,8.70805e-05,8.70805e-05
263,3121.9,1.71823,0.99681,1.44963,0.84543,0.70087,0.75221,0.33034,2.00666,0.99321,1.76813,8.7031e-05,8.7031e-05,8.7031e-05
264,3130.31,1.73125,0.99862,1.44015,0.82637,0.71046,0.74112,0.32558,2.03244,0.99462,1.78513,8.69815e-05,8.69815e-05,8.69815e-05
265,3138.53,1.73911,1.00054,1.44793,0.82152,0.72259,0.75009,0.35718,1.87623,0.97349,1.68358,8.6932e-05,8.6932e-05,8.6932e-05
266,3147.07,1.74322,1.01359,1.47395,0.80996,0.72655,0.75352,0.38123,1.74412,0.97081,1.61063,8.68825e-05,8.68825e-05,8.68825e-05
267,3155.59,1.72005,0.98781,1.43345,0.81303,0.72259,0.7552,0.38551,1.71214,0.97363,1.59715,8.6833e-05,8.6833e-05,8.6833e-05
268,3164.17,1.73103,0.97423,1.41699,0.81936,0.71901,0.75106,0.34229,1.93742,1.00359,1.72939,8.67835e-05,8.67835e-05,8.67835e-05
269,3174.55,1.68233,0.98742,1.41954,0.81702,0.71369,0.7472,0.37642,1.77224,0.97454,1.62598,8.6734e-05,8.6734e-05,8.6734e-05
270,3183,1.7274,1.01837,1.44545,0.84183,0.7041,0.75046,0.33991,1.97779,1.01531,1.7412,8.66845e-05,8.66845e-05,8.66845e-05
271,3192.23,1.70403,0.99341,1.44065,0.81119,0.72523,0.75503,0.3708,1.81276,0.98664,1.64657,8.6635e-05,8.6635e-05,8.6635e-05
272,3202.02,1.71055,0.98753,1.44046,0.81311,0.71995,0.75064,0.32373,2.06076,1.02185,1.79872,8.65855e-05,8.65855e-05,8.65855e-05
273,3213.79,1.72047,0.99759,1.44115,0.81215,0.71995,0.75166,0.30662,2.15265,1.03953,1.86308,8.6536e-05,8.6536e-05,8.6536e-05
274,3221.94,1.70629,0.98297,1.42078,0.80158,0.73112,0.74694,0.34936,1.92682,0.99935,1.70731,8.64865e-05,8.64865e-05,8.64865e-05
275,3229.16,1.70389,0.99164,1.44185,0.81698,0.73712,0.75919,0.36919,1.81508,0.9701,1.64569,8.6437e-05,8.6437e-05,8.6437e-05
276,3236.38,1.72278,1.00203,1.44255,0.80648,0.73052,0.74964,0.38227,1.7283,0.954,1.60198,8.63875e-05,8.63875e-05,8.63875e-05
277,3243.46,1.71887,1.01131,1.45592,0.80508,0.73844,0.75721,0.36077,1.85194,0.97249,1.66779,8.6338e-05,8.6338e-05,8.6338e-05
278,3250.86,1.71779,1.01213,1.4425,0.81496,0.72144,0.76281,0.35924,1.86921,0.9666,1.68454,8.62885e-05,8.62885e-05,8.62885e-05
279,3258.14,1.70109,0.9998,1.43681,0.82245,0.7107,0.75206,0.35353,1.8912,0.98322,1.69673,8.6239e-05,8.6239e-05,8.6239e-05
280,3265.66,1.71117,0.99795,1.43226,0.79812,0.72259,0.73918,0.30034,2.17423,1.04299,1.87465,8.61895e-05,8.61895e-05,8.61895e-05
281,3273.12,1.69992,1.00292,1.42601,0.80893,0.73825,0.74963,0.3172,2.0935,1.0462,1.82161,8.614e-05,8.614e-05,8.614e-05
282,3281.72,1.695,0.99464,1.43067,0.79901,0.7247,0.74896,0.36825,1.8343,1.00064,1.65504,8.60905e-05,8.60905e-05,8.60905e-05
283,3295.38,1.70317,0.98521,1.43158,0.81451,0.71598,0.75786,0.35545,1.89968,0.99616,1.68946,8.6041e-05,8.6041e-05,8.6041e-05
284,3312.61,1.72506,0.99931,1.44041,0.81662,0.71181,0.754,0.35287,1.88793,0.97785,1.68613,8.59915e-05,8.59915e-05,8.59915e-05
285,3329.2,1.74341,1.0104,1.46127,0.81402,0.71119,0.75276,0.33673,1.96322,0.99651,1.73129,8.5942e-05,8.5942e-05,8.5942e-05
286,3344.62,1.70734,0.98248,1.43482,0.81331,0.71202,0.74642,0.34829,1.91346,1.00555,1.70531,8.58925e-05,8.58925e-05,8.58925e-05
287,3359.62,1.6932,0.99515,1.42298,0.82496,0.70806,0.7553,0.3435,1.93661,1.0097,1.71709,8.5843e-05,8.5843e-05,8.5843e-05
288,3373.59,1.70768,0.98665,1.43494,0.81406,0.71715,0.75704,0.35968,1.85987,0.97887,1.67033,8.57935e-05,8.57935e-05,8.57935e-05
289,3384.86,1.68386,0.99557,1.41518,0.8146,0.71973,0.74874,0.34957,1.93104,0.99585,1.71035,8.5744e-05,8.5744e-05,8.5744e-05
290,3399.11,1.70912,0.98926,1.4229,0.81744,0.72787,0.75139,0.34443,1.94652,0.99678,1.73384,8.56945e-05,8.56945e-05,8.56945e-05
291,3415.8,1.69612,0.98961,1.42736,0.81498,0.72919,0.74704,0.34519,1.9357,0.99004,1.73162,8.5645e-05,8.5645e-05,8.5645e-05
292,3432.44,1.68402,1.00183,1.43031,0.80272,0.72919,0.73511,0.27845,2.29495,1.05809,1.96006,8.55955e-05,8.55955e-05,8.55955e-05
293,3447.83,1.72661,0.99267,1.44824,0.81493,0.73052,0.75957,0.34127,1.9846,0.98755,1.74193,8.5546e-05,8.5546e-05,8.5546e-05
294,3462.85,1.66862,0.95851,1.40321,0.81658,0.72259,0.75752,0.35275,1.89636,0.98467,1.69327,8.54965e-05,8.54965e-05,8.54965e-05
295,3473.57,1.70983,0.98021,1.45767,0.80711,0.74069,0.76496,0.40102,1.63506,0.95634,1.55842,8.5447e-05,8.5447e-05,8.5447e-05
296,3485.39,1.69044,0.98676,1.4137,0.79776,0.74108,0.74981,0.34331,1.94071,0.98779,1.7235,8.53975e-05,8.53975e-05,8.53975e-05
297,3492.55,1.68792,0.98849,1.44076,0.79676,0.74057,0.75914,0.38549,1.73884,0.94796,1.60262,8.5348e-05,8.5348e-05,8.5348e-05
298,3511.78,1.67201,0.97633,1.41441,0.80187,0.74373,0.76061,0.35037,1.90457,0.97612,1.69954,8.52985e-05,8.52985e-05,8.52985e-05
299,3518.91,1.75076,0.99209,1.44615,0.80878,0.73751,0.76012,0.35878,1.86189,0.96546,1.67115,8.5249e-05,8.5249e-05,8.5249e-05
300,3526.63,1.72124,0.98945,1.44899,0.80055,0.73184,0.75075,0.34804,1.90988,0.9841,1.70248,8.51995e-05,8.51995e-05,8.51995e-05
301,3539.95,1.68759,0.98709,1.41363,0.79571,0.73976,0.7583,0.38447,1.70865,0.96182,1.59076,8.515e-05,8.515e-05,8.515e-05
302,3549.63,1.67052,0.96955,1.41578,0.81203,0.73617,0.75964,0.35828,1.8695,0.97893,1.68327,8.51005e-05,8.51005e-05,8.51005e-05
303,3558.7,1.68168,0.96435,1.41309,0.81236,0.73777,0.76051,0.38058,1.7614,0.93762,1.62459,8.5051e-05,8.5051e-05,8.5051e-05
304,3567.68,1.70351,1.00868,1.45359,0.81067,0.73844,0.76412,0.39507,1.70824,0.94516,1.59238,8.50015e-05,8.50015e-05,8.50015e-05
305,3575.76,1.66817,0.96354,1.39038,0.80821,0.72391,0.75364,0.35183,1.9186,0.98047,1.70872,8.4952e-05,8.4952e-05,8.4952e-05
306,3583.88,1.7197,0.99106,1.44444,0.80194,0.7424,0.7592,0.37214,1.83341,0.96209,1.66155,8.49025e-05,8.49025e-05,8.49025e-05
307,3591,1.66824,0.96188,1.4048,0.79461,0.7358,0.74543,0.33074,2.02552,0.97774,1.78264,8.4853e-05,8.4853e-05,8.4853e-05
308,3598.52,1.65637,0.953,1.42231,0.79933,0.7314,0.74795,0.35152,1.92144,0.95953,1.71079,8.48035e-05,8.48035e-05,8.48035e-05
309,3605.77,1.6855,0.96756,1.42385,0.80316,0.73184,0.74825,0.34578,1.96981,0.9822,1.74041,8.4754e-05,8.4754e-05,8.4754e-05
310,3613.32,1.66062,0.97639,1.42102,0.80858,0.74505,0.76137,0.36486,1.8672,0.96499,1.67818,8.47045e-05,8.47045e-05,8.47045e-05
311,3620.44,1.67084,0.97074,1.40928,0.81315,0.73844,0.75148,0.32606,2.08568,0.99853,1.81673,8.4655e-05,8.4655e-05,8.4655e-05
312,3628.9,1.68738,0.95859,1.41791,0.80163,0.74738,0.7607,0.35548,1.90717,0.96575,1.70206,8.46055e-05,8.46055e-05,8.46055e-05
313,3635.97,1.69514,0.96541,1.42318,0.80573,0.7358,0.74691,0.33625,1.99597,1.00176,1.76285,8.4556e-05,8.4556e-05,8.4556e-05
314,3643.57,1.70166,0.97854,1.44027,0.81611,0.73184,0.75672,0.36599,1.82717,0.97685,1.6557,8.45065e-05,8.45065e-05,8.45065e-05
315,3662.11,1.67531,0.95793,1.41592,0.81211,0.73084,0.74595,0.35266,1.92071,0.99684,1.71485,8.4457e-05,8.4457e-05,8.4457e-05
316,3687.33,1.67792,0.98099,1.42538,0.80366,0.72998,0.75114,0.34128,1.96183,0.98561,1.74859,8.44075e-05,8.44075e-05,8.44075e-05
317,3704.92,1.63223,0.95025,1.39305,0.79952,0.73052,0.75067,0.33737,1.98369,0.9859,1.75696,8.4358e-05,8.4358e-05,8.4358e-05
318,3721.77,1.66366,0.9633,1.4019,0.79175,0.73827,0.75854,0.38747,1.70242,0.92573,1.59007,8.43085e-05,8.43085e-05,8.43085e-05
319,3738.39,1.69767,0.97999,1.43533,0.81306,0.72919,0.75645,0.34581,1.94435,0.98267,1.73112,8.4259e-05,8.4259e-05,8.4259e-05
320,3753.41,1.66825,0.97459,1.40276,0.80343,0.74512,0.76117,0.37928,1.77347,0.97172,1.62534,8.42095e-05,8.42095e-05,8.42095e-05
321,3768.03,1.67231,0.95606,1.40154,0.80669,0.73316,0.75952,0.35862,1.85611,0.96671,1.67442,8.416e-05,8.416e-05,8.416e-05
322,3791.57,1.63784,0.94063,1.3916,0.80493,0.75033,0.7574,0.37669,1.79905,0.9477,1.6386,8.41105e-05,8.41105e-05,8.41105e-05
323,3800.21,1.68854,0.96008,1.42308,0.80211,0.73976,0.75438,0.32321,2.07283,0.99273,1.81265,8.4061e-05,8.4061e-05,8.4061e-05
324,3810.17,1.66954,0.9487,1.42214,0.80681,0.75582,0.76277,0.38179,1.76726,0.94437,1.6249,8.40115e-05,8.40115e-05,8.40115e-05
325,3818.42,1.64178,0.95033,1.39343,0.81011,0.73448,0.75671,0.35075,1.92116,0.98122,1.71526,8.3962e-05,8.3962e-05,8.3962e-05
326,3826.21,1.66677,0.97533,1.4168,0.81897,0.74104,0.75894,0.38088,1.78983,0.95067,1.63219,8.39125e-05,8.39125e-05,8.39125e-05
327,3833.57,1.7048,0.99684,1.42791,0.82528,0.74251,0.76491,0.36763,1.84429,0.94582,1.668,8.3863e-05,8.3863e-05,8.3863e-05
328,3841.12,1.71099,0.98824,1.44969,0.82985,0.74108,0.76772,0.41167,1.62182,0.91736,1.54365,8.38135e-05,8.38135e-05,8.38135e-05
329,3849.69,1.69521,0.9825,1.43229,0.81672,0.74761,0.7585,0.35899,1.90846,0.95794,1.70384,8.3764e-05,8.3764e-05,8.3764e-05
330,3856.93,1.65853,0.96237,1.40538,0.80689,0.74373,0.75396,0.37079,1.83612,0.9493,1.65598,8.37145e-05,8.37145e-05,8.37145e-05
331,3864.4,1.64888,0.94161,1.40526,0.81099,0.74901,0.75602,0.35735,1.91667,0.95163,1.70414,8.3665e-05,8.3665e-05,8.3665e-05
332,3872.71,1.66735,0.95102,1.41643,0.81636,0.74373,0.76188,0.37205,1.82673,0.9465,1.65432,8.36155e-05,8.36155e-05,8.36155e-05
333,3880.21,1.67927,0.97693,1.4268,0.81188,0.73448,0.76496,0.36696,1.87641,0.96841,1.67888,8.3566e-05,8.3566e-05,8.3566e-05
334,3899.45,1.65378,0.95736,1.42601,0.81694,0.74505,0.76991,0.39223,1.74546,0.94262,1.60622,8.35165e-05,8.35165e-05,8.35165e-05
335,3908.06,1.67389,0.96546,1.40005,0.80352,0.7424,0.75707,0.34337,1.97031,0.97587,1.75122,8.3467e-05,8.3467e-05,8.3467e-05
336,3917.33,1.66345,0.95129,1.39998,0.81243,0.74956,0.7598,0.36441,1.83987,0.94729,1.66903,8.34175e-05,8.34175e-05,8.34175e-05
337,3927.3,1.66804,0.95562,1.41879,0.81551,0.74745,0.75577,0.33991,1.99249,0.9744,1.76434,8.3368e-05,8.3368e-05,8.3368e-05
338,3937.08,1.66515,0.94853,1.4122,0.81923,0.74236,0.75483,0.36683,1.85132,0.94925,1.67593,8.33185e-05,8.33185e-05,8.33185e-05
339,3944.98,1.65013,0.96066,1.40915,0.81508,0.73946,0.759,0.37203,1.8242,0.9474,1.65386,8.3269e-05,8.3269e-05,8.3269e-05
